lon,lat,PINN_log_dep,PINN_Diffusivity
161.84873949579833,-83.89830508474576,-3.734008,0.0023012345
164.8739495798319,-83.89830508474576,-3.7145178,0.002353967
167.89915966386553,-83.89830508474576,-3.7016954,0.002398289
170.92436974789916,-83.89830508474576,-3.7061791,0.0024342698
173.94957983193274,-83.89830508474576,-3.6880558,0.002482761
176.97478991596637,-83.89830508474576,-3.6813097,0.0025215226
180.0,-83.89830508474576,-3.6659987,0.0025952896
-180.0,-80.84745762711864,-3.474726,0.0026763033
-176.9747899159664,-80.84745762711864,-3.4439235,0.0027506675
-173.94957983193277,-80.84745762711864,-3.4220426,0.0028038006
-170.92436974789916,-80.84745762711864,-3.4135275,0.0028590884
-167.89915966386553,-80.84745762711864,-3.3961992,0.0029279043
-164.87394957983193,-80.84745762711864,-3.3845747,0.0029803906
-161.84873949579833,-80.84745762711864,-3.370862,0.0030408949
-158.8235294117647,-80.84745762711864,-3.351788,0.0030883888
-155.7983193277311,-80.84745762711864,-3.3413646,0.0031148167
-152.7731092436975,-80.84745762711864,-3.34831,0.003099751
-149.74789915966386,-80.84745762711864,-3.3536038,0.0031092977
-146.72268907563026,-80.84745762711864,-3.3517983,0.00312139
-143.69747899159665,-80.84745762711864,-3.3546536,0.003134898
-140.67226890756302,-80.84745762711864,-3.3495831,0.0031552645
-137.64705882352942,-80.84745762711864,-3.335038,0.0031986649
-134.62184873949582,-80.84745762711864,-3.315889,0.0032551072
-131.5966386554622,-80.84745762711864,-3.2834368,0.0033256076
-128.57142857142856,-80.84745762711864,-3.2402754,0.0034161462
-125.54621848739497,-80.84745762711864,-3.2126174,0.003481651
-122.52100840336136,-80.84745762711864,-3.1896725,0.0035377056
-119.49579831932772,-80.84745762711864,-3.1808307,0.003555497
-116.47058823529412,-80.84745762711864,-3.2149806,0.0034844498
-113.44537815126051,-80.84745762711864,-3.243796,0.0034353302
-110.4201680672269,-80.84745762711864,-3.288437,0.0033436932
-107.39495798319328,-80.84745762711864,-3.2950418,0.003334291
-104.36974789915966,-80.84745762711864,-3.3283088,0.0032727087
-101.34453781512605,-80.84745762711864,-3.3494105,0.003241408
-98.31932773109244,-80.84745762711864,-3.3715532,0.003201668
-95.29411764705884,-80.84745762711864,-3.3967068,0.003146194
-92.2689075630252,-80.84745762711864,-3.4234953,0.0030811266
-89.2436974789916,-80.84745762711864,-3.4349682,0.003033696
-86.21848739495799,-80.84745762711864,-3.438096,0.0029857918
-83.19327731092437,-80.84745762711864,-3.4068244,0.0029451693
-80.16806722689076,-80.84745762711864,-3.382916,0.002885238
-77.14285714285714,-80.84745762711864,-3.3661444,0.0028146128
-74.11764705882354,-80.84745762711864,-3.3640366,0.0027204766
-71.09243697478992,-80.84745762711864,-3.3592381,0.0026268787
-68.0672268907563,-80.84745762711864,-3.3376553,0.0025565883
-65.0420168067227,-80.84745762711864,-3.3544817,0.002440914
-62.01680672268908,-80.84745762711864,-3.3689494,0.002328113
-58.991596638655466,-80.84745762711864,-3.404853,0.0022443135
-55.96638655462185,-80.84745762711864,-3.4295883,0.0021751672
-52.94117647058823,-80.84745762711864,-3.443458,0.0021205975
-49.91596638655463,-80.84745762711864,-3.4464495,0.0020814913
-46.89075630252103,-80.84745762711864,-3.46769,0.0020285938
-43.8655462184874,-80.84745762711864,-3.4633768,0.0020196817
-40.84033613445379,-80.84745762711864,-3.453164,0.002058766
-37.81512605042016,-80.84745762711864,-3.4575486,0.0020805853
-34.78991596638656,-80.84745762711864,-3.4402936,0.0021175945
-31.76470588235296,-80.84745762711864,-3.4103575,0.0021712834
-28.739495798319325,-80.84745762711864,-3.3877578,0.0022063884
-25.71428571428572,-80.84745762711864,-3.3713338,0.002210316
-22.68907563025209,-80.84745762711864,-3.3412452,0.0022190735
-19.66386554621849,-80.84745762711864,-3.3073518,0.0022288957
-16.638655462184886,-80.84745762711864,-3.2761042,0.0022342089
-13.613445378151257,-80.84745762711864,-3.303553,0.002165843
-10.588235294117652,-80.84745762711864,-3.3502505,0.0020849723
-7.563025210084049,-80.84745762711864,-3.3607006,0.002033371
-4.537815126050418,-80.84745762711864,-3.369717,0.0019710902
-1.5126050420168156,-80.84745762711864,-3.4356833,0.0018882895
1.5126050420167871,-80.84745762711864,-3.4615524,0.0018488008
4.537815126050418,-80.84745762711864,-3.452778,0.001835298
7.563025210084021,-80.84745762711864,-3.4609067,0.001816002
10.588235294117652,-80.84745762711864,-3.4602754,0.0018031568
13.613445378151257,-80.84745762711864,-3.467396,0.0017881589
16.638655462184857,-80.84745762711864,-3.4667323,0.0017780288
19.66386554621849,-80.84745762711864,-3.4603643,0.0017686847
22.68907563025209,-80.84745762711864,-3.448837,0.0017621069
25.71428571428572,-80.84745762711864,-3.4475207,0.001754035
28.739495798319325,-80.84745762711864,-3.4264996,0.0017670238
31.764705882352928,-80.84745762711864,-3.439303,0.0017515566
34.78991596638656,-80.84745762711864,-3.4252753,0.0017567186
37.81512605042016,-80.84745762711864,-3.4279134,0.0017572761
40.84033613445376,-80.84745762711864,-3.4262238,0.0017582007
43.8655462184874,-80.84745762711864,-3.4433374,0.0017478938
46.890756302521,-80.84745762711864,-3.4249213,0.0017607615
49.9159663865546,-80.84745762711864,-3.4083622,0.0017748991
52.94117647058823,-80.84745762711864,-3.4029021,0.0017688144
55.96638655462184,-80.84745762711864,-3.3852465,0.0017676275
58.991596638655466,-80.84745762711864,-3.3820097,0.0017669084
62.01680672268907,-80.84745762711864,-3.3858864,0.0017544521
65.04201680672267,-80.84745762711864,-3.3746085,0.0017565496
68.0672268907563,-80.84745762711864,-3.3838186,0.0017477772
71.0924369747899,-80.84745762711864,-3.4018755,0.0017378523
74.11764705882354,-80.84745762711864,-3.4114697,0.0017425009
77.14285714285711,-80.84745762711864,-3.422384,0.0017471536
80.16806722689074,-80.84745762711864,-3.3960998,0.001790533
83.19327731092437,-80.84745762711864,-3.3945453,0.0018176396
86.21848739495795,-80.84745762711864,-3.3778732,0.0018562299
89.24369747899158,-80.84745762711864,-3.3813922,0.0018825339
92.2689075630252,-80.84745762711864,-3.359854,0.0019251667
95.29411764705884,-80.84745762711864,-3.357933,0.0019568705
98.3193277310924,-80.84745762711864,-3.3674538,0.0019743522
101.34453781512605,-80.84745762711864,-3.3668494,0.0020015347
104.36974789915968,-80.84745762711864,-3.361077,0.0020291214
107.39495798319324,-80.84745762711864,-3.372772,0.0020475637
110.42016806722688,-80.84745762711864,-3.3799486,0.0020692744
113.44537815126051,-80.84745762711864,-3.367257,0.0021110512
116.47058823529407,-80.84745762711864,-3.3754282,0.0021244516
119.49579831932772,-80.84745762711864,-3.381603,0.0021355625
122.52100840336136,-80.84745762711864,-3.4031942,0.0021401416
125.54621848739492,-80.84745762711864,-3.4167378,0.0021457314
128.57142857142856,-80.84745762711864,-3.4237542,0.0021711087
131.5966386554622,-80.84745762711864,-3.434612,0.0021911333
