lon,lat,PINN_log_dep,PINN_Diffusivity
19.66386554621849,-83.89830508474576,-2.5124366,0.0005463508
22.68907563025209,-83.89830508474576,-2.5192971,0.00052639307
25.71428571428572,-83.89830508474576,-2.530092,0.0005087858
28.739495798319325,-83.89830508474576,-2.5371077,0.00049094093
31.764705882352928,-83.89830508474576,-2.539564,0.0004735346
34.78991596638656,-83.89830508474576,-2.5447764,0.00045772854
37.81512605042016,-83.89830508474576,-2.5540895,0.00044326662
40.84033613445376,-83.89830508474576,-2.546511,0.000432187
43.8655462184874,-83.89830508474576,-2.5354116,0.0004221564
46.890756302521,-83.89830508474576,-2.5377085,0.0004189411
49.9159663865546,-83.89830508474576,-2.5190184,0.00041831104
52.94117647058823,-83.89830508474576,-2.518447,0.00041934653
55.96638655462184,-83.89830508474576,-2.5175316,0.00042065963
58.991596638655466,-83.89830508474576,-2.4981408,0.00042784054
62.01680672268907,-83.89830508474576,-2.4896998,0.00043409647
65.04201680672267,-83.89830508474576,-2.483707,0.0004400968
68.0672268907563,-83.89830508474576,-2.4738805,0.00044810324
71.0924369747899,-83.89830508474576,-2.465251,0.00045706282
74.11764705882354,-83.89830508474576,-2.4532964,0.00046658746
77.14285714285711,-83.89830508474576,-2.443159,0.0004786841
80.16806722689074,-83.89830508474576,-2.434518,0.0004953323
83.19327731092437,-83.89830508474576,-2.416845,0.0005128403
86.21848739495795,-83.89830508474576,-2.4144502,0.0005311438
89.24369747899158,-83.89830508474576,-2.4150789,0.00054942747
92.2689075630252,-83.89830508474576,-2.4152453,0.0005715375
95.29411764705884,-83.89830508474576,-2.4152398,0.0005942515
98.3193277310924,-83.89830508474576,-2.419069,0.0006170852
101.34453781512605,-83.89830508474576,-2.4235032,0.00064021227
104.36974789915968,-83.89830508474576,-2.4240966,0.0006653938
107.39495798319324,-83.89830508474576,-2.4246197,0.00068942277
110.42016806722688,-83.89830508474576,-2.4028287,0.00071734225
113.44537815126051,-83.89830508474576,-2.3923407,0.00074660836
116.47058823529407,-83.89830508474576,-2.3751302,0.00077675254
119.49579831932772,-83.89830508474576,-2.3597996,0.0008096303
122.52100840336136,-83.89830508474576,-2.355923,0.000835133
125.54621848739492,-83.89830508474576,-2.344247,0.0008565582
128.57142857142856,-83.89830508474576,-2.3422923,0.0008795333
131.5966386554622,-83.89830508474576,-2.3380659,0.0009026059
134.62184873949582,-83.89830508474576,-2.331355,0.0009249489
137.6470588235294,-83.89830508474576,-2.3215587,0.000950719
140.67226890756302,-83.89830508474576,-2.3174398,0.0009734342
143.69747899159665,-83.89830508474576,-2.3253243,0.000996992
146.72268907563023,-83.89830508474576,-2.3287232,0.0010201877
149.74789915966386,-83.89830508474576,-2.325276,0.0010458484
152.7731092436975,-83.89830508474576,-2.325103,0.0010738182
155.79831932773106,-83.89830508474576,-2.3191636,0.0011068733
158.8235294117647,-83.89830508474576,-2.3243463,0.001136739
161.84873949579833,-83.89830508474576,-2.3211455,0.0011697018
164.8739495798319,-83.89830508474576,-2.309963,0.001203102
167.89915966386553,-83.89830508474576,-2.2885537,0.0012428995
170.92436974789916,-83.89830508474576,-2.279892,0.0012774921
173.94957983193274,-83.89830508474576,-2.2773464,0.0013130981
176.97478991596637,-83.89830508474576,-2.255266,0.0013502934
180.0,-83.89830508474576,-2.2382934,0.0013934637
-180.0,-80.84745762711864,-2.2935758,0.0015279137
-176.9747899159664,-80.84745762711864,-2.270072,0.0016175589
-173.94957983193277,-80.84745762711864,-2.2529216,0.0017057251
-170.92436974789916,-80.84745762711864,-2.2372255,0.0018119982
-167.89915966386553,-80.84745762711864,-2.2177858,0.0019185136
-164.87394957983193,-80.84745762711864,-2.2048936,0.0020240666
-161.84873949579833,-80.84745762711864,-2.1934116,0.0021411653
-158.8235294117647,-80.84745762711864,-2.1814172,0.0022718573
-155.7983193277311,-80.84745762711864,-2.1670222,0.0024194962
-152.7731092436975,-80.84745762711864,-2.1570582,0.0025745903
-149.74789915966386,-80.84745762711864,-2.148972,0.0027416772
-146.72268907563026,-80.84745762711864,-2.1419299,0.0029127148
-143.69747899159665,-80.84745762711864,-2.1439335,0.0030742541
-140.67226890756302,-80.84745762711864,-2.1478167,0.0032417877
-137.64705882352942,-80.84745762711864,-2.151618,0.0033940757
